RNWDB 1.000000
KLIT 22R 34.738156000 -92.218050000 34.722514000 -92.238022000 0
KLIT 04R 34.719402500 -92.221203700 34.734983000 -92.201300000 320
KLIT 22L 34.734983000 -92.201300000 34.719402500 -92.221203700 0
KLIT 18 34.739792700 -92.238093400 34.722686900 -92.238638400 0
KLIT 36 34.722686900 -92.238638400 34.739792700 -92.238093400 31
KLMT 14 42.169192600 -121.740416500 42.142959300 -121.726325300 0
KLMT 32 42.142959300 -121.726325300 42.169192600 -121.740416500 0
KLMT 07 42.156307100 -121.742560200 42.156194800 -121.723252100 84
KLMT 25 42.156194800 -121.723252100 42.156307100 -121.742560200 157
KLNK 18 40.862991000 -96.761675600 40.827584000 -96.761904300 0
KLNK 36 40.827584000 -96.761904300 40.862991000 -96.761675600 0
KLNK 14 40.867304700 -96.769675000 40.847851300 -96.751759000 110
KLNK 32 40.847851300 -96.751759000 40.867304700 -96.769675000 143
KLNK 17 40.861342000 -96.750754100 40.845425000 -96.750856900 0
KLNK 35 40.845425000 -96.750856900 40.861342000 -96.750754100 0
KLNS 08 40.119928000 -76.304053000 40.127064000 -76.281069000 111
KLNS 26 40.127064000 -76.281069000 40.119928000 -76.304053000 17
KLNS 13 40.123158000 -76.303800000 40.117664000 -76.291000000 0
KLNS 31 40.117664000 -76.291000000 40.123158000 -76.303800000 0
KLRD 18L 27.556373700 -99.459336900 27.533741500 -99.460483600 0
KLRD 36R 27.533741500 -99.460483600 27.556373700 -99.459336900 0
KLRD 18R 27.556508300 -99.462434500 27.532495200 -99.463641200 0
KLRD 36L 27.532495200 -99.463641200 27.556508300 -99.462434500 37
KLRD 14 27.549458200 -99.466740600 27.535738600 -99.456856900 0
KLRD 32 27.535738600 -99.456856900 27.549458200 -99.466740600 0
KLRF 07 34.911408000 -92.165475000 34.922147000 -92.127631000 0
KLRF 25 34.922147000 -92.127631000 34.911408000 -92.165475000 0
KLRF 06 34.918512100 -92.145230800 34.921635200 -92.134160200 0
KLRF 24 34.921635200 -92.134160200 34.918512100 -92.145230800 0
KLRU 12 32.299187400 -106.929943800 32.284601200 -106.912779000 0
KLRU 30 32.284601200 -106.912779000 32.299187400 -106.929943800 0
KLRU 08 32.284951900 -106.932239000 32.284957700 -106.912609700 0
KLRU 26 32.284957700 -106.912609700 32.284951900 -106.932239000 0
KLRU 04 32.284595600 -106.932081300 32.296502800 -106.912312200 0
KLRU 22 32.296502800 -106.912312200 32.284595600 -106.932081300 0
KLSE 04 43.870191100 -91.259648400 43.881669400 -91.247937000 0
KLSE 22 43.881669400 -91.247937000 43.870191100 -91.259648400 0
KLSE 18 43.893259500 -91.258916400 43.869281500 -91.258587300 0
KLSE 36 43.869281500 -91.258587300 43.893259500 -91.258916400 345
KLSE 13 43.885063700 -91.264349800 43.873454800 -91.247965600 0
KLSE 31 43.873454800 -91.247965600 43.885063700 -91.264349800 223
KLSF 15 32.342997900 -84.996503700 32.320566100 -84.977809600 0
KLSF 33 32.320566100 -84.977809600 32.342997900 -84.996503700 213
KLSV 03L 36.226686300 -115.046780500 36.247567700 -115.024151600 0
KLSV 21R 36.247567700 -115.024151600 36.226686300 -115.046780500 0
KLSV 03R 36.224871200 -115.044237400 36.245612100 -115.021758600 0
KLSV 21L 36.245612100 -115.021758600 36.224871200 -115.044237400 0
KLTS 18R 34.682482100 -99.273813300 34.645557100 -99.273821200 0
KLTS 36L 34.645557100 -99.273821200 34.682482100 -99.273813300 0
KLTS 17 34.682495900 -99.265541000 34.672848000 -99.265539100 0
KLTS 35 34.672848000 -99.265539100 34.682495900 -99.265541000 0
KLTS 18L 34.682479600 -99.259541600 34.657749700 -99.259525900 0
KLTS 36R 34.657749700 -99.259525900 34.682479600 -99.259541600 0
KLUF 03L 33.522975000 -112.398564000 33.543242000 -112.376344000 0
KLUF 21R 33.543242000 -112.376344000 33.522975000 -112.398564000 0
KLUF 03R 33.526822000 -112.389892000 33.546861000 -112.367908000 0
KLUF 21L 33.546861000 -112.367908000 33.526822000 -112.389892000 0
KLVS 14 35.664310000 -105.148826000 35.644495000 -105.135723000 0
KLVS 32 35.644495000 -105.135723000 35.664310000 -105.148826000 0
KLVS 02 35.648264800 -105.147425000 35.659537000 -105.137785000 0
KLVS 20 35.659537000 -105.137785000 35.648264800 -105.147425000 0
KLWB 04 37.850461000 -80.406489000 37.866153000 -80.392475000 0
KLWB 22 37.866153000 -80.392475000 37.850461000 -80.406489000 0
KLYH 04 37.314717000 -79.207966600 37.331963000 -79.196577400 0
KLYH 22 37.331963000 -79.196577400 37.314717000 -79.207966600 0
KLYH 17 37.334098200 -79.200933800 37.325299800 -79.197163400 0
KLYH 35 37.325299800 -79.197163400 37.334098200 -79.200933800 0
KMAF 16R 31.959405000 -102.205516000 31.933390000 -102.202870000 0
KMAF 34L 31.933390000 -102.202870000 31.959405000 -102.205516000 0
KMAF 10 31.947644000 -102.216349000 31.938513000 -102.191827000 0
KMAF 28 31.938513000 -102.191827000 31.947644000 -102.216349000 210
KMAF 04 31.931703000 -102.203751000 31.939202000 -102.191794000 0
KMAF 22 31.939202000 -102.191794000 31.931703000 -102.203751000 0
KMAF 16L 31.946237000 -102.197461000 31.934580000 -102.196784000 0
KMAF 34R 31.934580000 -102.196784000 31.946237000 -102.197461000 0
KMBS 05 43.526817000 -84.089253000 43.542169000 -84.067689000 0
KMBS 23 43.542169000 -84.067689000 43.526817000 -84.089253000 0
KMBS 14 43.537231000 -84.089553000 43.524683000 -84.072672000 0
KMBS 32 43.524683000 -84.072672000 43.537231000 -84.089553000 0
KMCC 16 38.682174200 -121.400593100 38.653081700 -121.400636000 0
KMCC 34 38.653081700 -121.400636000 38.682174200 -121.400593100 0
KMCF 04 27.837392000 -82.532683000 27.861286000 -82.509744000 0
KMCF 22 27.861286000 -82.509744000 27.837392000 -82.532683000 0
KMCI 01L 39.293361300 -94.729337500 39.322242900 -94.720803100 0
KMCI 19R 39.322242900 -94.720803100 39.293361300 -94.729337500 0
KMCI 01R 39.281470900 -94.709005000 39.306871300 -94.701486600 0
KMCI 19L 39.306871300 -94.701486600 39.281470900 -94.709005000 0
KMCI 09 39.290888800 -94.726631000 39.288092200 -94.693152900 0
KMCI 27 39.288092200 -94.693152900 39.290888800 -94.726631000 0
KMDT 13 40.199375000 -76.778600000 40.187006000 -76.746639000 303
KMDT 31 40.187006000 -76.746639000 40.199375000 -76.778600000 303
KMEI 01 32.317719000 -88.756403000 32.344850000 -88.751181000 305
KMEI 19 32.344850000 -88.751181000 32.317719000 -88.756403000 305
KMEI 04 32.330991900 -88.752856700 32.340935800 -88.741547600 0
KMEI 22 32.340935800 -88.741547600 32.330991900 -88.752856700 0
KMEM 18C 35.054594000 -89.976169000 35.024050000 -89.975528000 0
KMEM 36C 35.024050000 -89.975528000 35.054594000 -89.976169000 0
KMEM 18R 35.049489000 -89.987442000 35.023883000 -89.986892000 0
KMEM 36L 35.023883000 -89.986892000 35.049489000 -89.987442000 0
KMEM 18L 35.048817000 -89.972953000 35.024094000 -89.972431000 0
KMEM 36R 35.024094000 -89.972431000 35.048817000 -89.972953000 0
KMEM 09 35.058622000 -89.985731000 35.057781000 -89.955856000 0
KMEM 27 35.057781000 -89.955856000 35.058622000 -89.985731000 0
KMER 13 37.393083000 -120.580958000 37.367878000 -120.555419000 0
KMER 31 37.367878000 -120.555419000 37.393083000 -120.580958000 0
KMEV 12 39.005495000 -119.758549700 38.995233000 -119.745304200 0
KMEV 30 38.995233000 -119.745304200 39.005495000 -119.758549700 0
KMEV 16 39.011470000 -119.751978900 38.991172000 -119.751883100 0
KMEV 34 38.991172000 -119.751883100 39.011470000 -119.751978900 0
KMEV 12L 38.999442400 -119.749250500 38.994735600 -119.743217800 0
KMEV 30R 38.994735600 -119.743217800 38.999442400 -119.749250500 0
KMFD 14 40.833089200 -82.528326500 40.815038800 -82.506129500 0
KMFD 32 40.815038800 -82.506129500 40.833089200 -82.528326500 0
KMFD 05 40.811543500 -82.524810400 40.824278500 -82.506871900 0
KMFD 23 40.824278500 -82.506871900 40.811543500 -82.524810400 0
KMFE 14 26.182888400 -98.246299400 26.167757400 -98.232513400 42
KMFE 32 26.167757400 -98.232513400 26.182888400 -98.246299400 0
KMFE 18 26.180671400 -98.235718400 26.173499400 -98.236938400 0
KMFE 36 26.173499400 -98.236938400 26.180671400 -98.235718400 0
KMFR 14 42.386234800 -122.879171300 42.363728800 -122.867377300 0
KMFR 32 42.363728800 -122.867377300 42.386234800 -122.879171300 0
KMGE 11 33.919126900 -84.532211400 33.911423100 -84.500488400 0
KMGE 29 33.911423100 -84.500488400 33.919126900 -84.532211400 0
KMGM 10 32.302400000 -86.409978000 32.299806000 -86.380978000 0
KMGM 28 32.299806000 -86.380978000 32.302400000 -86.409978000 0
KMGM 03 32.294994000 -86.394136000 32.304239000 -86.387075000 0
KMGM 21 32.304239000 -86.387075000 32.294994000 -86.394136000 0
KMHE 13 43.780947000 -98.051515000 43.768084000 -98.033395000 0
KMHE 31 43.768084000 -98.033395000 43.780947000 -98.051515000 0
KMHE 18 43.782754500 -98.034030400 43.767633000 -98.033869600 0
KMHE 36 43.767633000 -98.033869600 43.782754500 -98.034030400 0
KMHK 03 39.131542900 -96.680221400 39.146295500 -96.664376300 0
KMHK 21 39.146295500 -96.664376300 39.131542900 -96.680221400 0
KMHK 13 39.149904100 -96.676515200 39.139048600 -96.665707800 0
KMHK 31 39.139048600 -96.665707800 39.149904100 -96.676515200 0
KMHR 04R 38.544714000 -121.313514000 38.563081000 -121.281664000 0
KMHR 22L 38.563081000 -121.281664000 38.544714000 -121.313514000 0
KMHR 04L 38.553039000 -121.304983000 38.562856000 -121.287961000 0
KMHR 22R 38.562856000 -121.287961000 38.553039000 -121.304983000 0
KMHT 17 42.941777600 -71.439573200 42.918489400 -71.425815000 102
KMHT 35 42.918489400 -71.425815000 42.941777600 -71.439573200 259
KMHT 06 42.928294700 -71.449073100 42.943791600 -71.429790600 135
KMHT 24 42.943791600 -71.429790600 42.928294700 -71.449073100 0
KMHV 12 35.069153900 -118.160423800 35.044797400 -118.130964200 183
KMHV 30 35.044797400 -118.130964200 35.069153900 -118.160423800 274
KMHV 08 35.059211000 -118.166112100 35.059210200 -118.142545000 0
KMHV 26 35.059210200 -118.142545000 35.059211000 -118.166112100 0
KMHV 04 35.059693900 -118.164367000 35.067795400 -118.151802000 8
KMHV 22 35.067795400 -118.151802000 35.059693900 -118.164367000 8
KMIA 09 25.786099200 -80.314847500 25.787731000 -80.275350000 414
KMIA 27 25.787731000 -80.275350000 25.786099200 -80.314847500 80
KMIA 12 25.799286000 -80.302292000 25.786625000 -80.277539000 0
KMIA 30 25.786625000 -80.277539000 25.799286000 -80.302292000 287
KMIA 08R 25.800700500 -80.301430400 25.802017500 -80.269535400 0
KMIA 26L 25.802017500 -80.269535400 25.800700500 -80.301430400 0
KMIA 08L 25.802897000 -80.301544000 25.803981000 -80.275431000 0
KMIA 26R 25.803981000 -80.275431000 25.802897000 -80.301544000 0
KMIB 12 48.426164000 -101.380261000 48.405358000 -101.335811000 0
KMIB 30 48.405358000 -101.335811000 48.426164000 -101.380261000 0
KMKC 01 39.114690600 -94.595350900 39.132971200 -94.590063200 91
KMKC 19 39.132971200 -94.590063200 39.114690600 -94.595350900 90
KMKC 03 39.116295000 -94.598513000 39.127156000 -94.587451000 152
KMKC 21 39.127156000 -94.587451000 39.116295000 -94.598513000 213
KMKE 01L 42.930516200 -87.897650900 42.957706700 -87.893004500 91
KMKE 19R 42.957706700 -87.893004500 42.930516200 -87.897650900 240
KMKE 07R 42.939073100 -87.917797500 42.946264300 -87.888284000 0
KMKE 25L 42.946264300 -87.888284000 42.939073100 -87.917797500 132
KMKE 13 42.958159000 -87.903440000 42.947925000 -87.888117500 225
KMKE 31 42.947925000 -87.888117500 42.958159000 -87.903440000 63
KMKE 07L 42.952753000 -87.905352800 42.956908700 -87.888283000 0
KMKE 25R 42.956908700 -87.888283000 42.952753000 -87.905352800 0
KMKE 01R 42.939389000 -87.892379300 42.950773900 -87.890431000 0
KMKE 19L 42.950773900 -87.890431000 42.939389000 -87.892379300 0
KMKO 13 35.660911600 -95.367186300 35.646928600 -95.350039600 0
KMKO 31 35.646928600 -95.350039600 35.660911600 -95.367186300 0
KMKO 04 35.657096500 -95.371498500 35.665836200 -95.360794900 0
KMKO 22 35.665836200 -95.360794900 35.657096500 -95.371498500 0
KMKO 18 35.665985300 -95.362460900 35.660756000 -95.362464100 0
KMKO 36 35.660756000 -95.362464100 35.665985300 -95.362460900 0
KMKT 15 44.233173900 -93.924661000 44.216820500 -93.913843900 0
KMKT 33 44.216820500 -93.913843900 44.233173900 -93.924661000 0
KMKT 04 44.215348700 -93.924934600 44.222809500 -93.913770900 0
KMKT 22 44.222809500 -93.913770900 44.215348700 -93.924934600 0
KMLB 09R 28.101280500 -80.661133100 28.102806500 -80.629599500 0
KMLB 27L 28.102806500 -80.629599500 28.101280500 -80.661133100 213
KMLB 09L 28.105408800 -80.659817500 28.106311700 -80.641269000 0
KMLB 27R 28.106311700 -80.641269000 28.105408800 -80.659817500 0
KMLB 05 28.095903000 -80.637392000 28.102028000 -80.631150000 0
KMLB 23 28.102028000 -80.631150000 28.095903000 -80.637392000 0
KMLI 09 41.449193400 -90.527020800 41.448633500 -90.490543700 0
KMLI 27 41.448633500 -90.490543700 41.449193400 -90.527020800 0
KMLI 13 41.454971200 -90.515427400 41.442812000 -90.494278000 0
KMLI 31 41.442812000 -90.494278000 41.454971200 -90.515427400 159
KMLI 05 41.441667000 -90.515776300 41.450724600 -90.501993700 0
KMLI 23 41.450724600 -90.501993700 41.441667000 -90.515776300 0
KMLU 04 32.503883800 -92.045657400 32.518431500 -92.028450800 0
KMLU 22 32.518431500 -92.028450800 32.503883800 -92.045657400 0
KMLU 14 32.516492400 -92.041614100 32.505987500 -92.031203500 0
KMLU 32 32.505987500 -92.031203500 32.516492400 -92.041614100 0
KMMH 09 37.627169000 -118.850164000 37.620928000 -118.827311000 0
KMMH 27 37.620928000 -118.827311000 37.627169000 -118.850164000 0
KMML 12 44.458555000 -95.838095000 44.445849000 -95.816885000 0
KMML 30 44.445849000 -95.816885000 44.458555000 -95.838095000 0
KMML 02 44.446035000 -95.822478000 44.455719000 -95.815287000 0
KMML 20 44.455719000 -95.815287000 44.446035000 -95.822478000 0
KMMT 14 33.927417000 -80.811269000 33.910222000 -80.789942000 0
KMMT 32 33.910222000 -80.789942000 33.927417000 -80.811269000 0
KMMT 18 33.930472000 -80.795556000 33.918194000 -80.796028000 0
KMMT 36 33.918194000 -80.796028000 33.930472000 -80.795556000 0
KMMT 05 33.927222000 -80.806111000 33.931325000 -80.801138900 0
KMMT 23 33.931325000 -80.801138900 33.927222000 -80.806111000 0
KMOB 15 30.702289000 -88.253986000 30.683329000 -88.238166000 0
KMOB 33 30.683329000 -88.238166000 30.702289000 -88.253986000 0
KMOB 18 30.694741000 -88.236518000 30.682710000 -88.236515000 0
KMOB 36 30.682710000 -88.236515000 30.694741000 -88.236518000 0
KMOT 13 48.265269000 -101.288763200 48.249453000 -101.267738000 0
KMOT 31 48.249453000 -101.267738000 48.265269000 -101.288763200 0
KMOT 08 48.258048200 -101.290800800 48.257970500 -101.264733000 119
KMOT 26 48.257970500 -101.264733000 48.258048200 -101.290800800 0
KMQY 01 36.000652200 -86.521158500 36.015825000 -86.519799600 0
KMQY 19 36.015825000 -86.519799600 36.000652200 -86.521158500 0
KMQY 14 36.017854400 -86.528752300 36.001130400 -86.510939000 0
KMQY 32 36.001130400 -86.510939000 36.017854400 -86.528752300 0
KMRB 08 39.398347000 -77.997706000 39.406366000 -77.968284000 0
KMRB 26 39.406366000 -77.968284000 39.398347000 -77.997706000 305
KMRY 10L 36.588557700 -121.844581300 36.584826700 -121.833553700 0
KMRY 28R 36.584826700 -121.833553700 36.588557700 -121.844581300 0
KMRY 10R 36.590888400 -121.855894500 36.583247000 -121.833306800 53
KMRY 28L 36.583247000 -121.833306800 36.590888400 -121.855894500 53
KMSL 11 34.749017000 -87.617019000 34.741500000 -87.596686000 0
KMSL 29 34.741500000 -87.596686000 34.749017000 -87.617019000 0
KMSL 18 34.750917000 -87.615733000 34.739931000 -87.616050000 0
KMSL 36 34.739931000 -87.616050000 34.750917000 -87.615733000 0
KMSN 18 43.149131300 -89.341026200 43.124433700 -89.342162200 122
KMSN 36 43.124433700 -89.342162200 43.149131300 -89.341026200 301
KMSN 03 43.133297300 -89.341737700 43.150582700 -89.328676600 131
KMSN 21 43.150582700 -89.328676600 43.133297300 -89.341737700 0
KMSN 14 43.147905800 -89.341568000 43.136286200 -89.326472000 146
KMSN 32 43.136286200 -89.326472000 43.147905800 -89.341568000 0
KMSO 12 46.924859800 -114.106595100 46.907949200 -114.077664800 0
KMSO 30 46.907949200 -114.077664800 46.924859800 -114.106595100 0
KMSO 08 46.916018700 -114.096652000 46.916165600 -114.078184800 0
KMSO 26 46.916165600 -114.078184800 46.916018700 -114.096652000 0
KMSP 17 44.887753700 -93.242271500 44.866175900 -93.236671900 0
KMSP 35 44.866175900 -93.236671900 44.887753700 -93.242271500 0
KMSP 12R 44.887790300 -93.234151200 44.873491500 -93.201130600 0
KMSP 30L 44.873491500 -93.201130600 44.887790300 -93.234151200 0
KMSP 12L 44.892949600 -93.221011500 44.881255900 -93.193993300 0
KMSP 30R 44.881255900 -93.193993300 44.892949600 -93.221011500 62
KMSP 04 44.872241700 -93.238369400 44.893603800 -93.208304400 475
KMSP 22 44.893603800 -93.208304400 44.872241700 -93.238369400 304
KMSY 11 29.996628000 -90.281728000 29.989211000 -90.250972000 0
KMSY 29 29.989211000 -90.250972000 29.996628000 -90.281728000 93
KMSY 02 29.984503000 -90.251414000 30.003053000 -90.245510400 0
KMSY 20 30.003053000 -90.245510400 29.984503000 -90.251414000 0
KMTC 01 42.598774800 -82.837440600 42.626256200 -82.836480600 309
KMTC 19 42.626256200 -82.836480600 42.598774800 -82.837440600 0
KMTJ 13 38.509233200 -107.904832500 38.493563200 -107.887750900 0
KMTJ 31 38.493563200 -107.887750900 38.509233200 -107.904832500 0
KMTJ 17 38.529844500 -107.892725000 38.502384600 -107.892600400 0
KMTJ 35 38.502384600 -107.892600400 38.529844500 -107.892725000 0
KMTN 15 39.332469000 -76.422486000 39.318847000 -76.405050000 0
KMTN 33 39.318847000 -76.405050000 39.332469000 -76.422486000 0
KMUO 12 43.056717000 -115.890275000 43.030478000 -115.854589000 0
KMUO 30 43.030478000 -115.854589000 43.056717000 -115.890275000 0
KMWA 02 37.748390200 -89.018028400 37.768693200 -89.007353400 0
KMWA 20 37.768693200 -89.007353400 37.748390200 -89.018028400 0
KMWA 11 37.751296800 -89.016760400 37.747140200 -89.000296200 0
KMWA 29 37.747140200 -89.000296200 37.751296800 -89.016760400 0
KMWH 14L 47.225637000 -119.326492100 47.190407000 -119.309822100 0
KMWH 32R 47.190407000 -119.309822100 47.225637000 -119.326492100 0
KMWH 04 47.196736000 -119.332917000 47.212778000 -119.300297000 0
KMWH 22 47.212778000 -119.300297000 47.196736000 -119.332917000 0
KMWH 09 47.217694000 -119.316900000 47.214700000 -119.303517000 0
KMWH 27 47.214700000 -119.303517000 47.217694000 -119.316900000 0
KMWH 18 47.208301000 -119.329830000 47.199593300 -119.334027500 0
KMWH 36 47.199593300 -119.334027500 47.208301000 -119.329830000 0
KMWH 14R 47.224003000 -119.330103000 47.216340300 -119.326474800 0
KMWH 32L 47.216340300 -119.326474800 47.224003000 -119.330103000 0
KMXF 15 32.391345900 -86.373097200 32.372598100 -86.359543200 0
KMXF 33 32.372598100 -86.359543200 32.391345900 -86.373097200 0
KMXF 18 32.389650300 -86.363881800 32.381415700 -86.364788100 0
KMXF 36 32.381415700 -86.364788100 32.389650300 -86.363881800 0
KMYR 18 33.692546000 -78.931521000 33.666950900 -78.925130000 0
KMYR 36 33.666950900 -78.925130000 33.692546000 -78.931521000 0
KMZJ 12 32.516494500 -111.333291700 32.503195200 -111.317439300 0
KMZJ 30 32.503195200 -111.317439300 32.516494500 -111.333291700 0
KNBC 05 32.470556000 -80.730461000 32.495536000 -80.704058000 0
KNBC 23 32.495536000 -80.704058000 32.470556000 -80.730461000 0
KNBC 14 32.484617400 -80.731375300 32.468951600 -80.713156000 0
KNBC 32 32.468951600 -80.713156000 32.484617400 -80.731375300 0
KNBG 04 29.823504100 -90.037310200 29.843190100 -90.015319200 0
KNBG 22 29.843190100 -90.015319200 29.823504100 -90.037310200 0
KNBG 14 29.823346300 -90.033103900 29.810610300 -90.021081900 0
KNBG 32 29.810610300 -90.021081900 29.823346300 -90.033103900 0
KNEN 12 30.353165900 -81.878953100 30.345813500 -81.855033100 0
KNEN 30 30.345813500 -81.855033100 30.353165900 -81.878953100 0
KNEW 18R 30.052817000 -90.029919000 30.033900000 -90.029639000 73
KNEW 36L 30.033900000 -90.029639000 30.052817000 -90.029919000 250
KNEW 18L 30.050186000 -90.027669000 30.040019000 -90.027517000 0
KNEW 36R 30.040019000 -90.027517000 30.050186000 -90.027669000 0
KNEW 09 30.037050000 -90.030617000 30.037169000 -90.020781000 0
KNEW 27 30.037169000 -90.020781000 30.037050000 -90.030617000 0
KNFE 05 36.683564600 -76.143269500 36.700511400 -76.125862600 0
KNFE 23 36.700511400 -76.125862600 36.683564600 -76.143269500 0
KNFJ 18 30.518327800 -86.959793600 30.496352800 -86.959781200 0
KNFJ 36 30.496352800 -86.959781200 30.518327800 -86.959793600 0
KNFJ 04 30.505371400 -86.958591900 30.512329000 -86.950603000 0
KNFJ 22 30.512329000 -86.950603000 30.505371400 -86.958591900 0
KNFJ 11 30.511258900 -86.956720000 30.507722300 -86.946836600 0
KNFJ 29 30.507722300 -86.946836600 30.511258900 -86.956720000 0
KNFL 13R 39.435605500 -118.713961600 39.404030100 -118.685644500 0
KNFL 31L 39.404030100 -118.685644500 39.435605500 -118.713961600 0
KNFL 13L 39.430573200 -118.705153800 39.405592800 -118.682758300 0
KNFL 31R 39.405592800 -118.682758300 39.430573200 -118.705153800 0
KNFL 07 39.413096300 -118.715890200 39.413821300 -118.691123200 0
KNFL 25 39.413821300 -118.691123200 39.413096300 -118.715890200 0
KNFW 18 32.785654600 -97.441351400 32.752723200 -97.441707200 0
KNFW 36 32.752723200 -97.441707200 32.785654600 -97.441351400 0
KNGP 13R 27.700736000 -97.301589000 27.685175000 -97.284094000 0
KNGP 31L 27.685175000 -97.284094000 27.700736000 -97.301589000 0
KNGP 17 27.699246900 -97.288469300 27.685456000 -97.288464000 0
KNGP 35 27.685456000 -97.288464000 27.699246900 -97.288469300 0
KNGP 13L 27.695286000 -97.292183000 27.685569000 -97.281258000 0
KNGP 31R 27.685569000 -97.281258000 27.695286000 -97.292183000 0
KNGP 04 27.690053000 -97.297440200 27.699781000 -97.286510500 0
KNGP 22 27.699781000 -97.286510500 27.690053000 -97.297440200 0
KNGT 11 28.619809100 -97.618348700 28.612537200 -97.594692400 0
KNGT 29 28.612537200 -97.594692400 28.619809100 -97.618348700 0
KNGT 17 28.617937000 -97.620743400 28.596240800 -97.616452900 0
KNGT 35 28.596240800 -97.616452900 28.617937000 -97.620743400 2
KNGU 10 36.937465000 -76.303600700 36.937467700 -76.274993900 96
KNGU 28 36.937467700 -76.274993900 36.937465000 -76.303600700 300
KNHK 06 38.276900000 -76.421622000 38.298111000 -76.390511000 0
KNHK 24 38.298111000 -76.390511000 38.276900000 -76.421622000 0
KNHK 14 38.294283100 -76.423330900 38.278574900 -76.395867000 0
KNHK 32 38.278574900 -76.395867000 38.294283100 -76.423330900 0
KNHK 02 38.276561000 -76.421030700 38.290211000 -76.418555800 0
KNHK 20 38.290211000 -76.418555800 38.276561000 -76.421030700 0
KNID 03 35.675642000 -117.708389000 35.695956000 -117.685758000 0
KNID 21 35.695956000 -117.685758000 35.675642000 -117.708389000 0
KNID 14 35.698758000 -117.693168200 35.676466000 -117.679985500 0
KNID 32 35.676466000 -117.679985500 35.698758000 -117.693168200 0
KNID 08 35.683270500 -117.704084000 35.682984800 -117.677825900 0
KNID 26 35.682984800 -117.677825900 35.683270500 -117.704084000 210
KNIP 14 30.242574800 -81.678839800 30.231040700 -81.665417000 837
KNIP 32 30.231040700 -81.665417000 30.242574800 -81.678839800 0
KNIP 10 30.231587200 -81.692933400 30.231746700 -81.664416800 304
KNIP 28 30.231746700 -81.664416800 30.231587200 -81.692933400 0
KNJK 12 32.829787100 -115.672105800 32.816482000 -115.656432800 0
KNJK 30 32.816482000 -115.656432800 32.829787100 -115.672105800 0
KNJK 08 32.829131400 -115.687102800 32.829152800 -115.656168200 0
KNJK 26 32.829152800 -115.656168200 32.829131400 -115.687102800 0
KNJW 13 32.806606000 -88.843866000 32.791275900 -88.825187700 86
KNJW 31 32.791275900 -88.825187700 32.806606000 -88.843866000 94
KNKT 14L 34.920843600 -76.903841300 34.903217300 -76.882839800 0
KNKT 32R 34.903217300 -76.882839800 34.920843600 -76.903841300 0
KNKT 14R 34.900392600 -76.881805500 34.883922400 -76.862165900 258
KNKT 32L 34.883922400 -76.862165900 34.900392600 -76.881805500 0
KNKT 05L 34.903000000 -76.881598900 34.919366000 -76.861391000 286
KNKT 23R 34.919366000 -76.861391000 34.903000000 -76.881598900 0
KNKT 05R 34.887953700 -76.897793500 34.903728900 -76.878302200 0
KNKT 23L 34.903728900 -76.878302200 34.887953700 -76.897793500 0
KNKX 10 32.868384600 -117.135639400 32.865701900 -117.127108400 0
KNKX 28 32.865701900 -117.127108400 32.868384600 -117.135639400 0
KNKX 06L 32.864553000 -117.164814000 32.872861000 -117.126997000 0
KNKX 24R 32.872861000 -117.126997000 32.864553000 -117.164814000 0
KNKX 06R 32.865461000 -117.151636000 32.870997000 -117.126422000 0
KNKX 24L 32.870997000 -117.126422000 32.865461000 -117.151636000 0
KNLC 14L 36.364168000 -119.960697000 36.330287000 -119.942065500 0
KNLC 32R 36.330287000 -119.942065500 36.364168000 -119.960697000 0
KNLC 14R 36.335967300 -119.962266200 36.302078300 -119.943627800 0
KNLC 32L 36.302078300 -119.943627800 36.335967300 -119.962266200 0
KNMM 01L 32.530359500 -88.570992500 32.552139100 -88.566905500 0
KNMM 19R 32.552139100 -88.566905500 32.530359500 -88.570992500 0
KNMM 01R 32.559698300 -88.552421100 32.581375900 -88.548356100 0
KNMM 19L 32.581375900 -88.548356100 32.559698300 -88.552421100 0
KNMM 10 32.548795900 -88.554459100 32.546031100 -88.533886600 0
KNMM 28 32.546031100 -88.533886600 32.548795900 -88.554459100 0
KNOG 01 27.884850000 -98.048736000 27.906142000 -98.042489000 0
KNOG 19 27.906142000 -98.042489000 27.884850000 -98.048736000 0
KNOG 13 27.905853000 -98.050308000 27.890372000 -98.032708000 0
KNOG 31 27.890372000 -98.032708000 27.905853000 -98.050308000 0
KNPA 07L 30.350775000 -87.329108000 30.358897000 -87.305533000 0
KNPA 25R 30.358897000 -87.305533000 30.350775000 -87.329108000 0
KNPA 07R 30.348988300 -87.328290100 30.357108700 -87.304715000 0
KNPA 25L 30.357108700 -87.304715000 30.348988300 -87.328290100 0
KNPA 01 30.342019000 -87.321569000 30.361525000 -87.319114000 0
KNPA 19 30.361525000 -87.319114000 30.342019000 -87.321569000 0
KNQA 04 35.348087500 -89.878855200 35.365193000 -89.862007900 0
KNQA 22 35.365193000 -89.862007900 35.348087500 -89.878855200 0
KNQI 13L 27.513940200 -97.815222500 27.498551200 -97.797577500 0
KNQI 31R 27.498551200 -97.797577500 27.513940200 -97.815222500 0
KNQI 13R 27.512576300 -97.816749500 27.497187300 -97.799102500 0
KNQI 31L 27.497187300 -97.799102500 27.512576300 -97.816749500 0
KNQI 17L 27.514447000 -97.808472000 27.492444000 -97.808197000 0
