ARPTDB 1.000000
SLCC -16.191847250 -69.096768800 12588 18000 0
SLHI -16.977795000 -65.145235650 750 5000 0
SLCO -11.037907750 -68.782545600 779 5000 0
SLET -17.811554150 -63.171399300 1371 5000 6000
SLLP -16.513347800 -68.192269050 13312 18000 0
SLOR -17.962968750 -67.074859000 12145 18000 0
SLPO -19.543283750 -65.724084250 12913 18000 0
SLPS -18.975351450 -57.820574800 438 5000 0
SLSU -19.007306250 -65.289109800 9525 16000 0
SLTJ -21.554730300 -64.702571650 6083 18000 0
SLTR -14.818682200 -64.918031300 507 5000 0
SLUY -20.441250000 -66.857372500 12020 18000 18000
SLVR -17.644756150 -63.135366200 1225 5000 0
SLYA -21.960808850 -63.651797450 2119 16000 0
SMJP 5.452791150 -55.187738600 59 3000 4000
SNXX -5.384089200 -35.528290200 301 18000 18000
SOCA 4.820065050 -52.361064050 24 3000 0
SPAS -2.796129500 -76.466616400 728 10000 0
SPCL -8.377940000 -74.574299150 513 3000 0
SPHI -6.787492100 -79.827912450 97 3000 0
SPHO -13.154817950 -74.204429050 8999 18000 19000
SPJC -12.021388900 -77.120532650 108 10000 11000
SPJE -5.592480500 -78.773972500 2477 9500 0
SPJL -15.466851200 -70.157880950 12549 17000 18000
SPJR -7.139211750 -78.489512450 8848 18000 18000
SPLO -17.694977850 -71.343922650 69 4000 5000
SPME -3.552274650 -80.381020950 115 4500 0
SPQT -3.784742650 -73.308800750 306 10000 0
SPQU -16.340573550 -71.570801700 8397 14000 0
SPRF -14.282167350 -70.379421650 14420 18000 0
SPRU -8.081714400 -79.108622200 104 4500 5500
SPSO -13.744800000 -76.220411550 39 3000 0
SPST -6.508741500 -76.373246000 869 5000 0
SPTN -18.053333000 -70.275833250 1538 5000 0
SPTU -12.613747100 -69.228680400 659 4000 0
SPUR -5.205758500 -80.616430500 120 3000 0
SPYL -4.576625000 -81.254127500 282 3000 0
SPZO -13.535716900 -71.938756750 10858 18000 0
SBJE -2.906420450 -40.357349000 87 5000 50
SUDU -33.359565750 -56.501410250 305 3000 0
SULS -34.857201350 -55.097493500 95 3000 0
SUMU -34.833620075 -56.028425775 104 3000 0
SVBC 10.107918250 -64.691005800 23 5000 6000
SVBL 10.183544700 -67.556075900 1450 10000 0
SVBM 10.042243300 -69.360604950 2041 11000 0
SVCN 6.231953250 -62.854868050 1291 6000 0
SVCP 10.660111000 -63.261580400 83 5000 6000
SVCR 11.414767600 -69.681669950 48 4000 5000
SVCU 10.449349200 -64.132437950 28 5000 6000
SVGI 10.574144500 -62.312706000 41 3000 4000
SVJC 11.780811850 -70.151728300 75 4000 5000
SVLF 8.239141150 -72.270996700 323 6000 7000
SVMC 10.558191750 -71.727920300 261 4000 5000
SVMG 10.913253900 -63.967654300 74 5000 6000
SVMI 10.602950067 -66.993669467 229 12000 13000
SVMT 9.749127400 -63.153353850 211 4000 0
SVPA 5.620006350 -67.606131750 245 5000 6000
SVPC 10.480393700 -68.072745150 32 12000 0
SVPR 8.288542450 -62.760404150 472 5000 6000
SVSO 7.565049450 -72.035143850 1083 13000 14000
SVSZ 8.974464700 -71.943124050 32 4000 0
SVVA 10.149754450 -67.928422700 1416 10000 0
SVVG 8.623809350 -71.675028700 250 8000 9000
SVVL 9.340744500 -70.584350750 1893 7000 0
SWSR -13.758465950 -55.623528400 1770 8000 8000
SYCJ 6.498874250 -58.254549950 95 3000 3000
TAPA 17.136008050 -61.793901250 62 2500 4000
TBPB 13.074656650 -59.492068100 166 3000 0
TFFF 14.590816650 -61.004594800 14 9000 0
TFFR 16.265392800 -61.532364650 35 9000 0
TGPY 12.004075100 -61.786115750 41 4000 4000
TIST 18.337330000 -64.973328800 20 18000 18000
TISX 17.701505800 -64.801983850 62 18000 18000
TJBQ 18.494871350 -67.129464750 233 18000 18000
TJPS 18.008756350 -66.564502600 26 18000 18000
TJRV 18.245106200 -65.643413500 38 18000 18000
TJSJ 18.438734100 -66.002121175 5 18000 18000
TKPK 17.311211350 -62.718675250 166 5000 0
TLPL 13.733378400 -60.952802900 14 9000 0
TNCA 12.501470350 -70.015620200 60 2500 4000
TNCB 12.130819900 -68.267390050 20 2500 4000
TNCC 12.188926100 -68.959735750 22 2500 4000
TNCM 18.040928000 -63.108958500 14 5000 6500
TTCP 11.149686750 -60.832234300 38 4100 5500
TTPP 10.595329100 -61.337212000 57 4100 5500
TVSA 13.160075750 -61.148678350 136 5200 0
TXKF 32.364038500 -64.678683500 12 18000 18000
UHMD 64.365475375 -173.239022300 69 5650 18000
SEJD -1.060194800 -77.580448550 1232 5000 5000
SGEN -27.227005150 -55.837398750 650 3000 0
SLGM -10.889784000 -65.380132300 452 5000 8000
SLTL -21.175414800 -67.167010400 12446 18000 0
SLIX -13.759976600 -68.137351800 725 18000 0
AGGH -9.428252550 160.054465000 25 11000 12000
ANYN -0.547509400 166.919086050 22 11000 13000
AYKV -2.580685350 150.809846950 12 20000 21000
AYMH -5.827040925 144.298583100 5359 20000 21000
AYNZ -6.569862150 146.726238800 235 20000 21000
AYPY -9.440596225 147.218290500 125 20000 21000
AYXM -6.063369500 142.876820750 5048 20000 21000
BIAR 65.656573350 -18.071971950 4 7000 0
BIKF 63.981609150 -22.614635725 167 7000 0
BKPR 42.574138450 21.035717300 1789 10000 0
DAAD 35.332738550 4.205866950 1503 5120 0
DAAE 36.711986400 5.069902250 20 6594 0
DAAG 36.697547875 3.213155800 81 3937 0
DAAJ 24.284311575 9.456600375 3173 7874 0
DAAP 26.723611650 8.622567150 1775 4724 0
DAAS 36.178500300 5.329909000 3356 7000 0
DAAT 22.810270775 5.444253950 4518 9449 0
DAAV 36.795162050 5.873514900 36 6398 0
DABB 36.829329775 7.813778275 16 4921 0
DABC 36.276033225 6.620368825 2315 6300 7300
DABS 35.431409800 8.122319425 2661 7677 0
DABT 35.751791750 6.309287750 2694 7972 0
DAOB 35.341006800 1.463093000 3245 6200 0
DAOE 35.735204800 -0.805377200 187 3000 4000
DAOF 27.700259550 -8.167150825 1453 4429 0
DAOI 36.215055200 1.337800150 460 5000 6000
DAON 35.013439750 -1.457270100 812 1470 0
DAOO 35.621118575 -0.624658025 291 3248 0
DAOR 31.645708550 -2.270059375 2661 5709 0
DAOY 33.721894400 1.092496050 0 7710 8710
DATM 21.377661950 0.925949550 1303 3445 0
DAUA 27.837643200 -0.186477800 917 3871 0
DAUB 34.793333400 5.738473450 289 3248 0
DAUE 30.577379125 2.864174000 1306 4331 0
DAUG 32.385406025 3.802122925 1512 4528 0
DAUH 31.672855400 6.140383400 461 3445 0
DAUI 27.250790100 2.511804000 895 3839 0
DAUK 33.073397350 6.089642850 277 3248 0
DAUO 33.511400675 6.776993825 203 3250 0
DAUT 29.236584300 0.276073500 1025 4331 0
DAUU 31.917056725 5.412666150 492 3445 0
DAUZ 28.057463800 9.640832875 1847 4823 0
DBBB 6.357217750 2.384409700 19 2000 0
DFFD 12.353111500 -1.512386900 1037 3600 0
DFOO 11.159887400 -4.331116650 1511 8000 0
DGAA 5.604897000 -0.167343300 204 3000 4000
DGLE 9.557346800 -0.863161800 553 4000 0
DGSI 6.714630500 -1.590834500 941 3000 0
DIAP 5.261267600 -3.925868300 20 2700 0
DIBK 7.738861250 -5.073769700 1229 4200 0
DIKO 9.387183000 -5.556664000 1213 4500 0
DIMN 7.271977600 -7.587044700 1088 7000 0
DIYO 6.903117900 -5.366120250 699 4200 0
DNAA 9.006790500 7.263171350 1123 5000 6500
DNAI 4.872117900 8.093555350 168 3500 5000
DNAK 7.246749650 5.300977750 1100 4500 6000
DNAS 6.203716200 6.666637850 305 3500 5000
DNBE 6.316577500 5.599008000 255 3500 5000
DNCA 4.976046000 8.347298500 208 3500 5000
DNEN 6.473558200 7.558930050 463 5000 6500
DNGO 10.298150100 10.899047250 1586 5000 6500
DNIB 7.362398900 3.978338050 725 3500 5000
DNIL 8.440115000 4.493968500 1125 3500 5000
DNIM 5.427160550 7.206022100 374 3500 5000
DNJO 9.639814050 8.869069650 4229 8500 10000
DNKA 10.695879850 7.320150700 2073 5000 6500
DNKN 12.047540000 8.524608525 1562 5000 6500
DNMA 11.855243000 13.081285000 1099 3500 5000
DNMM 6.577384000 3.321162475 138 3500 5000
DNMN 9.652340000 6.462350000 833 4500 6000
DNPO 5.015455500 6.949529000 85 3500 5000
DNSO 12.915896000 5.206894500 1008 5000 6500
DNYO 9.263721000 12.431253250 599 5000 6500
DRRN 13.483930600 2.186409550 729 3300 0
DRRT 14.875611200 5.265761400 1270 4000 4000
DRZA 16.966072850 8.000132350 1657 4200 0
DTKA 36.980166400 8.875086600 229 6000 0
DTMB 35.757846300 10.754042150 7 6000 0
DTNH 36.075738700 10.438587050 20 6000 0
DTTA 36.851250450 10.230023475 20 6000 0
DTTF 34.422153000 8.822546000 1060 6000 0
DTTJ 33.875447500 10.777153000 18 6000 0
DTTX 34.716410650 10.691659800 83 6000 0
DTTZ 33.939610000 8.101109500 287 6000 0
DXNG 9.767171000 1.091240850 1515 4200 0
DXXX 6.165698450 1.254153650 70 2600 0
EBBE 50.756456925 4.768740850 338 4500 0
EBBL 51.167786900 5.470906550 200 4500 0
EBBR 50.899934317 4.492755650 184 4500 50
EBCI 50.461211250 4.457531950 561 4500 0
EBCV 50.576785000 3.838734800 186 4500 0
EBFN 51.090219650 2.652930000 20 4500 0
EBFS 50.240846550 4.648159225 899 4500 0
EBLG 50.638781025 5.444195750 645 4500 0
EBOS 51.199924550 2.874907650 13 4500 0
ETSK 47.862385000 10.614707050 2353 5000 5000
EDAB 51.193319875 14.516583550 566 5000 0
EDAC 50.982687250 12.507495400 640 5000 0
EDAH 53.878983700 14.148191600 90 5000 0
EDBC 51.854579075 11.411223825 601 5000 0
EDBN 53.602199350 13.306034550 226 5000 0
EDBR 51.364353625 14.950345300 518 5000 0
EDCD 51.890119250 14.533149500 273 5000 0
EDDB 52.362256500 13.500676350 157 5000 0
EDDC 51.134347000 13.768004600 750 5000 0
EDDE 50.979810350 10.958102500 1036 5000 50
EDDF 50.032610088 8.540666512 354 5000 60
EDDG 52.135196750 7.682634750 159 5000 0
EDDH 53.633666425 9.985228525 53 5000 0
EDDK 50.865801433 7.138898200 294 5000 0
EDDL 51.289394650 6.766612350 145 5000 5000
EDDM 48.353779750 11.786088250 1481 5000 60
EDDN 49.498738000 11.077597500 1041 5000 0
EDDP 51.422630700 12.236043650 458 5000 0
EDDS 48.689873750 9.221970250 1272 5000 6000
EDDT 52.559106750 13.290192525 122 5000 0
EDDV 52.462262717 9.686566650 183 5000 0
EDDW 53.045748800 8.789017775 14 5000 0
EDFH 49.945810700 7.261077800 1645 5000 0
EDHI 53.533787800 9.832292400 20 5000 0
EDHL 53.804860000 10.716775000 55 5000 0
EDJA 47.988869550 10.239553400 2062 5000 0
EDLP 51.614083000 8.616320500 699 5000 0
EDLV 51.602469250 6.142121250 104 5000 0
EDMO 48.080457917 11.283176000 1918 5000 0
EDNY 47.671316500 9.511491050 1367 5000 0
EDOP 53.426979450 11.783477050 147 5000 0
EDRZ 49.208449000 7.399714500 1129 5000 0
EDSB 48.779342850 8.080493000 408 5000 6000
EDTL 48.369243900 7.827732400 507 5000 0
EDVE 52.319362300 10.558887350 291 5000 6000
EDVK 51.420790500 9.392157500 858 5000 0
EDXW 54.911517517 8.344467083 45 5000 5000
EEEI 59.259611200 24.204758150 65 5000 0
EEKE 58.231540750 22.511225000 15 5000 6000
EERA 58.989717400 24.717424725 214 5000 0
EETN 59.413252750 24.836568050 136 5000 0
EFET 68.362586000 23.424350050 1003 5000 0
EFHE 61.856049000 24.786612500 479 5000 0
EFHK 60.320340067 24.952173383 179 5000 0
EFIV 68.607263900 27.405235200 479 5000 0
EFJO 62.660694500 29.620529000 396 5000 0
EFJY 62.399251450 25.678921050 458 5000 0
EFKE 65.781889000 24.582436000 62 5000 0
EFKI 64.285481450 27.692360050 479 5000 0
EFKK 63.720668100 23.139659125 83 5000 0
EFKS 65.987502950 29.239497050 866 5000 0
EFKT 67.701021850 24.846869350 644 5000 0
EFKU 63.006504500 27.798359500 323 5000 0
EFLP 61.044583000 28.144422650 349 5000 0
EFOU 64.930058350 25.354559700 46 5000 6000
EFPT 61.461172200 21.799249950 42 5000 0
EFRO 66.564830400 25.830478150 645 5000 0
EFSA 61.943062500 28.945133500 311 5000 0
EFTP 61.414145500 23.604400800 390 5000 0
EFTV 60.514119400 22.262833500 161 5000 0
EFVA 63.051289250 21.761551000 19 5000 0
EGAA 54.653686950 -6.219862675 268 6000 0
EGBB 52.454273550 -1.748489000 327 6000 0
EGBE 52.369874550 -1.479572900 267 6000 0
EGBR 51.668534125 -2.056115500 433 3000 0
EGCC 53.347182200 -2.283842100 250 5000 0
EGCN 53.475290900 -1.004130400 55 5000 0
EGDL 51.505392500 -1.992419025 513 3000 0
EGDM 51.153450450 -1.745430500 407 3000 0
EGEA 51.008596225 -2.641689100 75 3000 0
EGFD 52.809728650 -4.124834667 19 6000 0
EGFF 51.396600850 -3.343321200 220 6000 0
EGGD 51.382673350 -2.719098000 622 6000 0
EGGP 53.333635700 -2.849789050 80 5000 0
EGGW 51.874633050 -0.368444650 521 6000 0
EGHH 50.780068700 -1.842505800 38 6000 0
EGHQ 50.440776000 -4.995382850 389 3000 0
EGKK 51.148820550 -0.191919475 203 6000 0
EGLF 51.275701550 -0.776564300 234 6000 0
EGLL 51.471217375 -0.460878750 83 6000 70
EGMH 51.344053950 1.346392200 178 3000 0
EGNJ 53.575418950 -0.348395875 121 3000 0
EGNM 53.866026350 -1.660795950 681 5000 0
EGNP 53.744938800 -2.883833150 55 3000 0
EGNR 53.178303100 -2.977378150 41 5000 0
EGNT 55.037949900 -1.689798150 266 6000 0
EGNV 54.509185300 -1.429404600 120 6000 0
EGNX 52.830988850 -1.328048950 306 6000 0
EGOV 53.248849725 -4.536204175 37 3000 0
EGPF 55.871727550 -4.433648000 20 6000 7000
EGPH 55.949940850 -3.372575850 131 6000 0
EGPK 55.502487925 -4.588236425 63 6000 0
EGPO 58.214596775 -6.330250625 21 3000 0
EGQK 57.649430250 -3.560529500 20 3000 0
EGQL 56.374978725 -2.863847200 38 3000 0
EGQS 57.706621250 -3.332930250 41 3000 0
EGSS 51.885105050 0.234970300 348 6000 6000
EGTE 50.734262400 -3.414012600 102 3000 0
EGUL 52.409407000 0.561017650 32 3000 0
EGUN 52.361934500 0.486402400 33 3000 0
EGUW 52.127023750 0.955427750 284 6000 0
EGVA 51.683506950 -1.790014950 285 3000 0
EGVN 51.749979000 -1.582958400 289 6000 0
EGXC 53.093165000 -0.166128000 24 3000 0
EGXE 54.292524750 -1.535385900 130 3000 3000
EGXH 52.342820000 0.773009200 172 3000 0
EGXP 53.307949800 -0.550804800 202 3000 0
EGXT 52.613008400 -0.476175050 271 3000 0
EGXW 53.166112000 -0.523906000 230 3000 0
EGYM 52.647826500 0.554098325 75 6000 0
EHAM 52.314848917 4.758042917 4294967285 3000 0
EHBK 50.910365000 5.768685000 375 3000 0
EHEH 51.450122600 5.374508300 75 3000 0
EHGG 53.118013750 6.575562800 17 3000 0
EHHA 51.565744750 4.934692750 47 3000 0
EHLE 52.453016000 5.514217500 4294967283 3000 3000
EHLW 53.226973575 5.753812100 1 3000 0
EHRD 51.957454850 4.441690550 4294967281 3000 0
EHVL 51.654918867 5.706624267 69 3000 0
EHYP 51.449364525 4.346016750 62 3000 0
EICK 51.842792600 -8.489332100 500 5000 5000
EIDW 53.428626667 -6.262530083 242 5000 0
EIKN 53.910294800 -8.818482150 665 5000 0
EINN 52.701991900 -8.924771950 41 5000 0
EKAR 56.304264500 10.619451500 82 3000 0
EKCE 55.740478400 9.157080800 247 3000 4000
EKDT 55.612670517 12.641548683 17 5000 0
EKEB 55.525970000 8.553721000 97 3000 0
EKKF 56.298696040 9.107835470 167 3000 0
EKSR 55.221471817 9.264988283 130 3000 0
EKYT 57.094182625 9.855747475 5 3000 0
ELLX 49.626452900 6.211556000 1231 4500 0
ENAL 62.560371800 6.110198550 66 7000 0
ENAN 69.293395950 16.137229625 41 7000 0
ENBJ 69.977514750 23.364824700 6 7000 0
ENBO 67.268694250 14.358818350 41 7000 0
ENBR 60.293389500 5.218135200 166 7000 7000
ENDB 58.204192200 8.085311900 57 7000 70
ENDU 69.055935450 18.538870500 251 7000 0
ENEV 68.491320250 16.678135150 83 7000 7000
ENFG 61.011328500 9.293229300 2695 7000 0
ENGM 60.194529300 11.098938475 681 7000 0
ENHE 59.344015500 5.210865800 76 7000 0
ENKB 63.112539450 7.829221450 205 7000 70
ENLA 69.725661500 29.892475700 283 7000 0
ENLI 58.099727950 6.625985100 25 7000 8500
ENML 62.745517750 7.267252200 6 7000 0
ENNJ 70.068812500 24.973489000 22 7000 0
ENOL 63.699046200 9.603824900 26 7000 0
ENRY 59.378793000 10.785426500 172 7000 0
ENSB 78.246247500 15.463660650 94 5000 0
ENTC 69.683082150 18.918756250 0 7000 0
ENTO 59.186318800 10.258615600 286 7000 0
ENVA 63.457608200 10.916495900 62 7000 7000
ENZV 58.880117800 5.631436425 26 7000 0
EPBO 53.951741600 17.943663500 465 6500 0
EPBP 52.005047683 23.143978333 462 0 6500
EPBY 53.102951425 17.965278125 233 6500 0
EPCE 54.416208300 17.763199150 503 6562 0
EPDE 51.551149150 21.892034200 394 6562 0
EPGD 54.376167000 18.471882250 482 6500 0
EPIR 52.828751300 18.331177950 277 6562 0
EPKK 50.077820850 19.785503600 791 6500 9000
EPKS 52.331906750 16.966620900 274 6500 0
EPKT 50.475999750 19.082097250 995 6500 0
EPKZ 54.042340750 16.263687300 250 6500 0
EPLB 51.234955150 22.698283283 632 6500 0
EPLK 51.551020750 19.182453650 639 6500 0
EPLL 51.719955450 19.389233350 604 6500 0
EPLY 52.005056100 19.143896750 402 6562 0
EPMB 54.026719000 19.135838900 19 6500 0
EPMI 53.394945500 16.083019750 495 6500 0
EPML 50.323348500 21.459512567 544 6500 0
EPMM 52.195550000 21.655880000 603 6562 0
EPMO 52.451222000 20.651870850 335 6500 0
EPNM 51.627537000 20.535766150 511 6500 0
EPOA 51.214778100 17.438078650 520 6500 0
EPOK 54.583438525 18.518862250 146 6500 0
EPPO 52.421566650 16.823548600 308 6500 0
EPPW 52.380643500 17.850338700 378 6500 0
EPSA 50.106470500 22.039595483 687 6500 0
EPSC 53.584733350 14.902232650 153 6500 0
EPSN 53.790699000 15.826287900 393 6500 0
EPSY 53.481805000 20.937657800 461 6500 0
EPWA 52.165113600 20.966987725 354 6500 0
EPWR 51.103872800 16.881928500 403 6500 0
EPZG 52.138523300 15.798554850 192 6500 0
ESCF 58.399451450 15.526694000 308 5000 21000
ESEM 56.261550200 15.268358600 188 5000 0
ESGG 57.662836150 12.279806200 501 5000 0
ESGJ 57.755166450 14.070423550 741 5000 5000
ESGL 58.463669650 13.169686350 200 5000 0
ESIA 58.513739100 14.507585500 308 5000 0
ESIB 58.429071000 12.710636725 181 5000 0
ESKN 58.790458375 16.907239925 140 5000 0
ESMK 55.920659400 14.088025000 75 5000 0
ESMQ 56.685646550 16.283045000 17 5000 0
ESMS 55.528887825 13.371119025 233 5000 0
ESMT 56.688540525 12.815678575 101 5000 0
ESMX 56.929117800 14.727982850 608 5000 0
ESNL 64.549244000 18.714577200 705 5000 0
ESNN 62.527756000 17.444193000 17 5000 6000
ESNQ 67.821958900 20.336681350 1505 6000 6000
ESNS 64.624249400 21.081053650 145 5000 0
ESNU 63.790805850 20.284809650 22 5000 0
ESNX 65.591779000 19.276986550 1245 5000 0
ESNZ 63.194125000 14.502004050 1231 6000 6000
ESOE 59.227049725 15.044847900 187 5000 0
ESOK 59.448605100 13.338565850 351 5000 0
ESOW 59.588592275 16.632248450 20 5000 0
ESPA 65.543768250 22.121950100 63 5000 0
ESPE 65.874898475 20.146451762 597 5000 0
ESSA 59.650117600 17.943577800 137 5000 0
ESSD 60.424421500 15.505838450 501 5000 0
ESSK 60.593124750 16.951231500 223 5000 0
ESSL 58.406364400 15.679829950 170 5000 0
ESSP 58.587455875 16.245860325 32 5000 0
ESSU 59.351972950 16.708325650 139 5000 0
ESSV 57.656416050 18.342462600 164 5000 0
ESTL 56.083488717 13.206339692 140 5000 0
ESUD 64.958957500 17.678769475 915 5000 0
ETAD 49.976538500 6.698508000 1196 5000 0
ETAR 49.435602975 7.598530800 775 5000 0
ETHC 52.591420000 10.024354500 113 5000 0
ETHS 52.917909183 10.188303683 244 5000 0
ETMN 53.767620500 8.658527500 74 5000 0
ETNG 50.961395250 6.040819525 293 5000 0
ETNH 54.312200500 9.538147500 39 5000 0
ETNL 53.918087000 12.279288700 138 5000 0
ETNN 50.831218000 6.658150500 386 5000 0
ETNS 54.458674425 9.516977125 68 5000 0
ETNT 53.547918500 7.667408600 24 5000 5000
ETNW 52.454767225 9.431757650 187 5000 0
ETOU 50.049826450 8.325425350 458 5000 0
ETSA 48.070574800 10.906036700 2042 5000 0
ETSB 50.173971950 7.063498400 1565 5000 0
ETSH 51.767868500 13.167592550 265 5000 0
ETSI 48.714884020 11.528214540 1203 5000 0
ETSL 48.189018425 10.861690175 1820 5000 0
ETSN 48.711005350 11.209935250 1246 5000 0
EVJA 56.942499050 23.223770700 229 5000 0
EVRA 56.920759650 23.970727850 34 5000 0
EYKA 54.963913000 24.084778300 254 5000 0
EYPA 55.973095800 21.093802800 33 5000 0
EYSA 55.892959075 23.393716950 441 5000 0
EYVI 54.634189500 25.285803000 597 5000 0
FABE -32.897145500 27.279372600 1950 7000 0
FABL -29.092541425 26.299451375 4592 8000 0
FACT -33.970309725 18.604224625 145 7500 8500
FADN -29.969936350 30.950009050 33 5500 0
FAHS -24.368966600 31.048795275 1743 8000 0
FAKM -28.804962050 24.764137750 3950 7000 8000
FAKN -25.383148000 31.105577000 2829 9000 0
FALA -25.939135650 27.926443700 4517 8000 0
FALE -29.611761300 31.119312400 299 5500 0
FALM -23.159952700 29.696704300 3068 8000 0
FALW -32.968577225 18.162137125 106 5000 0
FAMM -25.798239450 25.548133450 4181 7000 0
FAOB -34.561284600 20.250071450 50 5000 0
FAOR -26.138632650 28.246482075 5558 8000 0
FAPI -23.926087500 29.484422500 4354 9000 0
FAPN -25.333857050 27.173525800 3412 7400 0
FAPP -23.848163750 29.457670250 4076 9000 0
FASS -27.646392550 22.998109400 3848 8000 0
FAUP -28.401652933 21.261170083 2791 5500 0
FAUT -31.546231550 28.675297600 2429 7500 0
FAWK -25.828154500 28.223936000 4938 8000 0
FAWM -27.997999000 26.669584000 4396 7000 0
FBFT -21.158652225 27.469934850 3282 7000 0
FBKE -17.831442000 25.166583500 3289 7000 0
FBMN -19.970661850 23.431082300 3091 7000 0
FBSK -24.553102000 25.922766500 3296 7000 0
FCBB -4.249214250 15.253077750 1046 4500 5000
FCOU 1.620433100 16.038759550 1158 6000 0
FCPP -4.816050850 11.886591800 55 2700 0
FDMS -26.529119900 31.307606850 2075 7100 0
FDSK -26.358671400 31.717113600 1090 8000 0
FEFF 4.399399300 18.519313550 1208 4200 0
FGBT 1.902538050 9.805923500 16 6000 0
FGSL 3.755304800 8.708702200 76 3200 0
FHAW -7.969605750 -14.393675300 276 4000 0
FIMP -20.430230550 57.683594550 186 4000 0
FJDG -7.313259200 72.411058300 7 17000 18000
FKKD 4.006054500 9.719509400 33 2200 0
FKKL 10.451390500 14.257361000 1390 4500 0
FKKN 7.356932350 13.559182150 3654 6300 0
FKKR 9.335986100 13.370005550 792 3700 0
FKKY 3.836127950 11.523444500 2461 5800 0
FKYS 3.722560550 11.553351050 2275 5800 0
FLBA -8.857907400 31.334377050 5454 8000 9000
FLHN -17.818916400 25.817487150 3301 5000 0
FLKK -15.328547250 28.457296150 3777 6000 0
FLKS -10.210134000 31.123016350 0 6500 0
FLMF -13.258928700 31.936414850 1853 5000 6000
FLND -12.998343325 28.664972050 4166 6000 7500
FLSO -12.900489800 28.149831900 4145 6000 0
FLSW -12.173942000 26.365337850 4545 7000 0
FMCH -11.533590750 43.271866450 90 6000 0
FMEE -20.889294050 55.517656625 63 12000 12000
FMEP -21.319095600 55.422337800 56 12000 0
FMMI -18.796901000 47.478815200 4151 8000 0
FMMT -18.109539050 49.392590150 20 3000 0
FMNM -15.667167800 46.351754150 85 2600 0
FMNN -13.312066500 48.314821000 36 3500 0
FMST -23.387244575 43.728544275 25 3500 0
FNCA -5.597094300 12.188165150 65 3000 0
FNGI -17.043413600 15.683887600 3564 6000 0
FNHU -12.808914000 15.760569500 5585 10000 0
FNLU -8.858311950 13.231039575 243 3000 0
FNMO -15.261350450 12.146634200 208 3000 0
FNSA -9.688885000 20.431740700 3583 6600 0
FNUE -11.767231500 19.893369150 4358 7000 0
FOOG -0.714785600 8.753176950 13 3100 0
FOOL 0.458655750 9.412257300 39 3100 0
FOON -1.656155500 13.438037500 1450 4500 0
FPST 0.378153450 6.712060900 33 4000 5000
FQBR -19.797310500 34.908847000 33 2000 0
FQCH -19.151300750 33.428857750 2287 7500 0
FQLC -13.273946350 35.266295650 4503 7500 0
FQMA -25.915422100 32.576949725 145 3000 0
FQMP -11.361808500 40.354912100 87 7500 0
FQNC -14.486424550 40.712413400 410 5000 0
FQTT -16.104715650 33.640310700 523 4500 0
FSIA -4.674343450 55.521874100 8 4500 0
FTTC 13.847455700 20.843235300 1788 4400 0
FTTD 8.628937250 16.074499950 1407 3900 0
FTTJ 12.133710950 15.033990300 966 3000 0
FVJN -20.015230700 28.622715375 4358 7000 0
FVFA -18.097004400 25.835807050 3490 6500 0
FVRG -17.931754800 31.092880200 4898 8000 0
FVWN -18.629871000 27.021041500 3542 6500 0
FWCL -15.677233025 34.970386650 2555 7000 0
FWKI -13.789385250 33.781008300 4025 7000 0
FXMM -29.458944025 27.553192150 5348 12000 0
FYGF -19.598992200 18.127465283 4636 6500 0
FYKT -26.538667750 18.111802000 3504 5500 0
FYOA -17.877999250 15.953325850 3599 5500 0
FYRU -17.955782225 19.721263475 3625 10000 10000
FYWB -22.979416900 14.647112150 314 10000 11000
FYWH -22.481787025 17.471563075 5641 10000 0
FZAA -4.387164100 15.442238150 1023 5500 6000
FZEA 0.022542250 18.288722050 1040 5000 0
FZFD 4.252853450 20.975447850 1507 3500 0
FZIC 0.481681350 25.337991250 1416 5000 0
FZJH 2.827686450 27.588310700 2437 4429 0
FZKJ 2.818147500 24.794005150 1375 3500 0
FZNA -1.668189800 29.238162250 5086 14000 0
FZOA -2.919176500 25.915361000 1628 5000 0
FZQA -11.591358250 27.530744100 4291 8000 8000
FZUA -5.900085900 22.469179650 2139 6000 0
FZWA -6.121139900 23.568976500 2221 5500 6000
GABS 12.534771950 -7.948043700 1246 3300 3000
GAGO 16.248338100 -0.003417800 870 3000 0
GAKY 14.482486600 -11.399766450 164 2800 0
GAMB 14.512757000 -4.079554500 910 8000 0
GATB 16.730548850 -3.007318150 861 3000 3000
GCAR 13.337834950 -16.652251800 95 2500 0
GCFV 28.448205900 -13.863918200 20 6000 0
GCLA 28.626259100 -17.755605800 106 6000 0
GCPU 27.931535450 -15.385593275 78 6000 0
GCRR 28.945469100 -13.605230350 14 6000 0
GCTS 28.044475000 -16.572488000 208 6000 0
GECE 32.187702750 -10.824023600 2076 6000 0
GFLL 8.616417500 -13.195533650 83 5000 7000
GGOV 11.894852850 -15.653679450 126 3000 0
GLRB 6.233799050 -10.362347050 29 3000 5000
GMAD 30.322622050 -9.411526450 251 5000 0
GMAG 29.026444500 -10.050598400 1119 6000 0
GMAT 28.448206400 -11.161292750 651 4000 0
GMFF 33.927303950 -4.977883100 1897 7000 0
GMFK 31.948190300 -4.400655450 3428 9000 0
GMFO 34.794079150 -1.931901350 1535 7000 0
GMMB 33.655827600 -7.221530600 625 4000 0
GMMD 32.401618000 -6.316253500 1699 10000 0
